mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,target
10.8,21.98,68.79,359.9,0.08801,0.05743,0.1279699727346765,0.09085320477561719,0.2016,0.05977,0.26616021162585624,1.621,0.28374629293025927,0.16874480465502908,0.006543,0.02148,0.02991,0.01045,0.01844,0.00269,0.1718249733191035,32.04,0.16574530604113752,0.17370208636584183,0.1303,0.1696,0.1927,0.07485,0.2965,0.07662,1
11.13,16.62,70.47,381.1,0.08151,0.03834,0.04847562055168018,0.08865305594201962,0.1511,0.06148,0.04069728006511564,0.9671,0.04037118530565387,0.03655003904380465,0.005883,0.006263,0.009398,0.006189,0.02009,0.002377,0.13340448239060831,20.29,0.11922904527117884,0.13465764762964869,0.103,0.06219,0.0458,0.04044,0.2383,0.07083,1
12.72,17.67,80.98,501.3,0.07896,0.04522,0.04964413441450372,0.11874332675445695,0.1459,0.05544,0.2494743267991589,0.8836,0.25868171816703334,0.2070329227436459,0.007337,0.01174,0.005383,0.005623,0.0194,0.00118,0.20953397367484883,20.96,0.191543403555954,0.22924337129320432,0.1068,0.09605,0.03469,0.03612,0.2165,0.06025,1
14.9,22.53,102.1,685.0,0.09947,0.2225,0.9677419354838708,0.6284013330313523,0.2041,0.06898,0.1919555043071288,0.8749,0.5183200994929685,0.2189979596463387,0.006965,0.061505,0.07926,0.02234,0.01499,0.005784,0.29953753112771264,27.57,0.37347477464017137,0.3696092702000742,0.1419,0.6269500000000001,0.7855000000000001,0.2475,0.2866,0.1155,0
12.4,17.68,81.47,467.8,0.1054,0.1316,0.2741050246096101,0.18112401721292914,0.1811,0.07102,0.088448755341518,1.46,0.27685831818616663,0.10866772462782437,0.01,0.03295,0.04861,0.01167,0.02187,0.006005,0.17609391675560304,22.91,0.19522884605807062,0.18871478722493362,0.145,0.2629,0.2403,0.0737,0.2556,0.09359,1
20.18,19.54,133.8,1250.0,0.1133,0.1489,0.7552848695159518,0.8147021710292169,0.1724,0.06053,0.4362748422980397,1.001,0.43068975413756816,0.5754301115897127,0.009087,0.02715,0.05546,0.0191,0.02451,0.004005,0.5016008537886874,25.07,0.4760695253747697,0.7385335502468819,0.1665,0.2942,0.5308,0.2173,0.3032,0.08075,0
18.82,21.97,123.7,1110.0,0.1018,0.1389,0.5644276052547713,0.565826511793445,0.1943,0.06132,0.9599131791358612,1.931,0.714818712331388,0.9999999999999998,0.008074,0.04088,0.05321,0.01834,0.02383,0.004515,0.5240128068303095,30.93,0.4725832959808756,0.8093158660844251,0.139,0.3463,0.3912,0.1708,0.3007,0.08314,0
14.86,16.94,94.89,673.7,0.08924,0.07074,0.11848022378810945,0.1861714174782412,0.1573,0.05703,0.2595129892152208,0.6683,0.16358940017219936,0.21559737021083655,0.005756,0.01665,0.01461,0.008281,0.01551,0.002168,0.29811454998221265,20.54,0.25842920464166547,0.33809972314981307,0.1218,0.155,0.122,0.07971,0.2525,0.06827,1
13.98,19.62,91.12,599.5,0.106,0.1133,0.3987110937997946,0.41822240916297293,0.1669,0.06544,0.14827375703723797,0.9533,0.16167607385439586,0.15174185747751834,0.005314,0.01791,0.02185,0.009567,0.01223,0.002846,0.32408395588758443,30.8,0.31620100602619655,0.39050146987470385,0.1613,0.3568,0.4069,0.1827,0.3179,0.1055,0
12.87,19.54,82.67,509.2,0.09136,0.07883,0.06363089125739173,0.13524444300643867,0.1861,0.06347,0.345926880553483,0.7693,0.3520520424758442,0.24809189148341268,0.00591,0.01362,0.007066,0.006502,0.02223,0.002378,0.23194592671647096,24.38,0.22277005826983415,0.25213345891486144,0.1214,0.1652,0.07127,0.06384,0.3313,0.07735,1
14.04,15.98,89.78,611.2,0.08458,0.05895,0.12513721185510426,0.19050700488562466,0.1714,0.05898,0.3767211558027538,1.046,0.36104467616952074,0.32668329177057365,0.007976,0.01295,0.01608,0.009046,0.02005,0.00283,0.27499110636784063,21.58,0.2529508441655461,0.3224020321374547,0.1195,0.1252,0.1117,0.07453,0.2725,0.07234,1
13.85,19.6,88.68,592.6,0.08684,0.0633,0.04751956375482454,0.1483806257482124,0.1555,0.05673,0.31255511090008814,1.678,0.3011575624222711,0.2875135393838636,0.005836,0.01095,0.005812,0.007039,0.02014,0.002326,0.2739238705087158,28.01,0.2514567458538772,0.3218882895225048,0.1118,0.1141,0.04753,0.0589,0.2513,0.06911,1
14.02,15.66,89.59,606.5,0.07966,0.05581,0.07389964944584114,0.17161160902061023,0.1589,0.05586,0.13932035542291257,0.6549,0.16244140438151727,0.15677976775233635,0.004837,0.009238,0.009213,0.01076,0.01171,0.002104,0.24831020988971897,19.31,0.22969271378056677,0.287524616833633,0.1034,0.1017,0.0626,0.08216,0.2136,0.0671,1
10.97,17.2,71.73,371.5,0.08915,0.1113,0.3348677454764349,0.2337981686996474,0.1489,0.0664,0.1979244387166791,1.376,0.3920405625179374,0.1429255144965868,0.008565,0.04638,0.0643,0.01768,0.01516,0.004976,0.15759516186410527,26.87,0.19786841974201902,0.166224277192682,0.1391,0.4082,0.4779,0.1555,0.254,0.09532,1
17.27,25.42,112.4,928.8,0.08331,0.1109,0.42633051237562397,0.37117805027987194,0.1467,0.05407,0.5405955368649528,1.679,0.4833062278771644,0.6496133403864078,0.008109,0.04308,0.04942,0.01742,0.01594,0.003739,0.44290288153681956,35.46,0.4103291996613378,0.627222650341068,0.1436,0.4122,0.5036,0.1739,0.25,0.07944,0
13.78,15.79,88.37,585.9,0.08817,0.06718,0.03735703409935908,0.06430258517487948,0.1405,0.05848,0.3320898053313437,0.4833,0.28278962977135746,0.2838610544346205,0.006432,0.01156,0.007741,0.005657,0.01227,0.002564,0.26111704019921733,17.5,0.23651576273718816,0.2976282215943146,0.1072,0.1071,0.03517,0.03312,0.1859,0.0681,1
10.57,18.32,66.82,340.9,0.08142,0.04462,0.07057115541234374,0.07189309865079109,0.2372,0.05768,0.09536729295258764,2.43415,0.09949296852578204,0.07957379279075039,0.01072,0.01331,0.01993,0.01111,0.01717,0.004492,0.1070793311988616,23.31,0.0943274067433637,0.10337643063047638,0.09794,0.06542,0.03986,0.02222,0.2699,0.06736,1
18.03,16.85,117.5,990.0,0.08947,0.1232,0.3859636698417194,0.404697964862329,0.172,0.0578,0.25381537000610455,0.5906,0.22271118339232754,0.36484546210232005,0.004117,0.0156,0.02975,0.009753,0.01295,0.002436,0.44290288153681956,22.02,0.41281936351411924,0.6317892513628449,0.1263,0.2666,0.429,0.1535,0.2842,0.08225,0
11.99,24.89,77.61,441.3,0.103,0.09218,0.19266314932190784,0.27657165043517656,0.182,0.0685,0.2045716611273146,1.204,0.2119965560126279,0.15854303634852265,0.00832,0.02025,0.02334,0.01665,0.02094,0.003674,0.17965136961935257,30.36,0.16967976492853232,0.1876302194822616,0.1311,0.1822,0.1609,0.1202,0.2599,0.08251,1
17.75,28.03,117.3,981.6,0.09997,0.1314,0.6012534966892107,0.5366421846183713,0.1713,0.05916,0.37739944380383905,1.077,0.4048598488472209,0.46787072722234824,0.004714,0.02015,0.03697,0.0111,0.01237,0.002556,0.4838135894699396,38.54,0.4730813287514319,0.7145588948825528,0.1401,0.3762,0.6399,0.197,0.2972,0.09075,0
14.8,17.66,95.88,674.8,0.09179,0.0889,0.1440813002372437,0.14624518717442653,0.1893,0.05886,0.1477311266363698,0.6221,0.13871615804075382,0.16307715559585884,0.004796,0.01171,0.01758,0.006897,0.02254,0.001971,0.3023834934187122,22.74,0.2763583843816923,0.36778262979136345,0.1226,0.1881,0.206,0.08308,0.36,0.07285,1
14.53,19.34,94.25,659.7,0.08388,0.078,0.31220565843985687,0.1892775099492025,0.1473,0.05746,0.19263379230821406,1.354,0.2366784655122931,0.20451396760623694,0.004147,0.02048,0.03379,0.008848,0.01394,0.002327,0.2977588046958378,28.39,0.28731510533393095,0.36835345491908555,0.1089,0.2649,0.3779,0.09594,0.2471,0.07463,1
21.1,20.52,138.1,1326.3000000000002,0.09684,0.1175,0.5566375128359476,0.747403500825056,0.1554,0.05661,0.7499152139998643,1.361,0.7241940112886252,0.945716516788836,0.005467,0.02075,0.03185,0.01466,0.01029,0.002205,0.631447883315546,32.07,0.5866328004382688,1.0,0.1368,0.3101,0.4399,0.228,0.2268,0.07425,0
11.87,21.54,76.83,432.0,0.06613,0.1064,0.3107892780000708,0.15439867991069986,0.1349,0.06612,0.19602523231364036,1.554,0.22921649287285945,0.16924859568251086,0.006854,0.06063,0.06663,0.01553,0.02354,0.008023,0.17289220917822834,28.18,0.16484884705413622,0.1838056911265234,0.09457,0.3399,0.3218,0.0875,0.2305,0.09952,1
19.59,25.0,127.7,1191.0,0.1032,0.09871,0.5860274069615098,0.5864690846733751,0.1663,0.05391,0.48280539917248855,1.375,0.4130871520137759,0.6219048338749087,0.0119,0.01929,0.04907,0.01499,0.01641,0.001807,0.480611881892565,30.96,0.44519149360027893,0.7054256928389988,0.1528,0.1845,0.3977,0.1466,0.2293,0.06091,0
12.0,28.23,76.77,442.5,0.08437,0.0645,0.14358556708331857,0.12586145533374318,0.1615,0.06104,0.1081191073729906,1.705,0.14522146752128573,0.08889392679916369,0.007334,0.02589,0.02941,0.009166,0.01745,0.004302,0.18356456776947705,37.88,0.17261815827481447,0.19322430573393845,0.1208,0.1856,0.1811,0.07116,0.2447,0.08194,1
14.53,13.98,93.86,644.2,0.1099,0.09242,0.2441485783081335,0.420293137476947,0.165,0.06121,0.26385403242216643,0.7213,0.26518702764756524,0.23801607093377666,0.006133,0.01251,0.01615,0.01136,0.02207,0.003563,0.27997154037709004,16.93,0.2624134668061158,0.32234494962468246,0.1347,0.1478,0.1373,0.1069,0.2606,0.0781,1
12.62,17.15,80.62,492.9,0.08583,0.0543,0.10502460961014126,0.14702171029216685,0.1799,0.05826,0.07827443532523906,0.6674,0.0686884148091457,0.0820927479281594,0.003888,0.008539,0.01256,0.006888,0.01608,0.001638,0.2280327285663465,22.15,0.20523930474625235,0.25590090475782745,0.1225,0.1517,0.1887,0.09851,0.327,0.0733,1
13.38,30.72,86.34,557.2,0.09245,0.07426,0.09981941149392724,0.2112142880253665,0.1375,0.06016,0.31106287729770055,1.924,0.29273892662393564,0.2786971964029321,0.005841,0.01246,0.007936,0.009128,0.01564,0.002985,0.2532906438989684,41.61,0.23048956621345684,0.29705739646659246,0.1172,0.1421,0.07003,0.07763,0.2196,0.07675,1
11.63,29.29,74.87,415.1,0.09357,0.08574,0.2535320987217166,0.1305205940401851,0.1799,0.06166,0.27402835243844537,2.426,0.26652635607002767,0.20564749741807095,0.009861,0.02418,0.04275,0.009215,0.02475,0.002128,0.18463180362860188,38.81,0.17744907614921068,0.19556468875759908,0.1406,0.2031,0.2923,0.06835,0.2884,0.0722,1
13.21,25.25,84.1,537.9,0.08791,0.05205,0.09815516447717856,0.13382081729058146,0.1619,0.05584,0.13145221461032355,1.35,0.10657227590165502,0.13574649235497113,0.005768,0.008082,0.0151,0.006451,0.01347,0.001828,0.22838847385272143,34.23,0.20359579660341653,0.25555840968119414,0.1289,0.1063,0.139,0.06005,0.2444,0.06788,1
13.0,25.13,82.61,520.2,0.08369,0.05073,0.042703870259551704,0.11401947778820334,0.1667,0.05449,0.20430034592688054,1.232,0.1721993686023151,0.1812136325852037,0.006054,0.008974,0.005681,0.006336,0.01215,0.001514,0.2280327285663465,31.88,0.20245032123113704,0.25304677911921686,0.1218,0.1093,0.04462,0.05921,0.2306,0.06291,1
9.755,28.2,61.68,290.9,0.07984,0.04626,0.05456605644276052,0.06749280098359596,0.1621,0.05952,0.09034796174455675,1.687,0.09298765904525017,0.056399405526587565,0.006588,0.0127,0.0145,0.006104,0.01574,0.002268,0.09747420846673782,36.92,0.08775337417202056,0.09401489853583356,0.111,0.1109,0.0719,0.04866,0.2321,0.07211,1
17.08,27.15,111.2,930.9,0.09898,0.111,0.3565737757161573,0.41615168084899873,0.1793,0.06281,0.9999999999999999,1.152,0.9999999999999999,0.9999999999999998,0.00874,0.02219,0.02721,0.01458,0.02045,0.004417,0.5346851654215582,34.49,0.5064495243787042,0.8350029968319206,0.16,0.2444,0.2639,0.1555,0.301,0.0906,0
27.42,26.27,186.9,1326.3000000000002,0.1084,0.1988,1.0,1.0,0.2061,0.05623,0.9999999999999999,1.306,0.9999999999999999,0.9999999999999998,0.00765,0.05374,0.08055,0.025318,0.01697,0.004558,0.9999999999999999,31.37,1.0,1.0,0.1357,0.4256,0.6833,0.2625,0.2641,0.07427,0
14.4,26.99,92.25,646.1,0.06995,0.05223,0.12308346021741437,0.11240172129291101,0.1707,0.05433,0.16278912026046258,0.9112,0.1855926528269396,0.17277513287488347,0.005356,0.01679,0.01971,0.00637,0.01414,0.001892,0.2657417289220918,31.98,0.24896658200109573,0.313611325170534,0.1017,0.146,0.1472,0.05563,0.2345,0.06464,1
11.6,18.36,73.88,412.7,0.08508,0.05855,0.11922382351899717,0.11499013168537875,0.1516,0.05859,0.09509597775215356,0.7656,0.10446761695207113,0.07667699438273007,0.006709,0.01701,0.0208,0.007497,0.02124,0.002768,0.17218071860547846,24.02,0.1607151750585189,0.17689870708108574,0.1342,0.1808,0.186,0.08288,0.321,0.07863,1
13.17,18.22,84.28,537.3,0.07466,0.05994,0.1720548139230197,0.18571844565955936,0.1454,0.05549,0.12317710099708337,0.685,0.09164833062278768,0.12705609713091012,0.005969,0.01493,0.01564,0.008463,0.01093,0.001672,0.24795446460334403,23.89,0.22257084516161163,0.2867825441675943,0.1282,0.1965,0.1876,0.1045,0.2235,0.06925,1
13.24,20.13,86.87,542.9,0.08284,0.1223,0.35763606104599693,0.1833241660465267,0.1601,0.06432,0.22993963236790346,0.8135,0.4997608342102745,0.2142119448852616,0.004929,0.061505,0.07683,0.01368,0.01526,0.008023,0.26716471006759157,25.5,0.3216793665023158,0.31298341753003966,0.1201,0.5646,0.6556,0.1357,0.2845,0.12301,1
13.14,20.74,85.98,536.9,0.08675,0.1089,0.38419319429198673,0.22713301193904298,0.1562,0.0602,0.2763345316421352,0.7884,0.2975222424184444,0.25942718960175315,0.007295,0.03179,0.04615,0.01254,0.01561,0.00323,0.2443970117395945,25.46,0.2514567458538772,0.28763878185917746,0.1351,0.3549,0.4504,0.1181,0.2563,0.08174,1
9.668,18.1,61.06,286.3,0.08311,0.05428,0.05237066676109202,0.03733134888536578,0.168,0.06412,0.312148138099437,1.312,0.29044293504257146,0.17856872969092422,0.01098,0.01257,0.01031,0.003934,0.02693,0.002979,0.11454998221273571,24.62,0.10309278350515466,0.11131089990581386,0.1388,0.1255,0.06409,0.025,0.3057,0.07875,1
17.6,23.33,119.0,980.5,0.09289,0.2004,0.7563471548457915,0.6483968033131654,0.1696,0.07369,0.9999999999999999,1.465,0.9650817947000859,0.9999999999999998,0.006766,0.061505,0.06591,0.02311,0.01673,0.008023,0.48523657061543934,28.87,0.4641167388814184,0.7145588948825528,0.1207,0.4785,0.5165,0.1996,0.2301,0.1224,0
11.62,18.18,76.38,408.8,0.1175,0.1483,0.36117701214546216,0.36004788559226075,0.1957,0.07255,0.40507359424811773,1.74,0.43432507414139476,0.2650948386609234,0.012611500000000001,0.03206,0.04961,0.01841,0.01807,0.005217,0.19316969050160082,25.4,0.18790776433089296,0.1957359362959158,0.178,0.2878,0.3186,0.1416,0.266,0.0927,1
9.667,18.49,61.49,289.1,0.08946,0.06258,0.1043872384122375,0.09797133335490345,0.2238,0.06413,0.36098487417757574,1.35,0.3466947287859944,0.20060958714325297,0.007501,0.01989,0.02714,0.009883,0.0196,0.003913,0.11419423692636077,25.62,0.10194730813287511,0.11416502554442448,0.1234,0.1542,0.1277,0.0656,0.3174,0.08524,1
12.04,28.14,76.85,449.9,0.08752,0.06,0.08381431252434403,0.15381628757239463,0.1854,0.05698,0.6709624906735399,2.43415,0.6394336554099301,0.48059145066626363,0.007517,0.01555,0.01465,0.01183,0.02047,0.003883,0.20170757737459977,33.33,0.18342546939588622,0.2182835288409396,0.1041,0.09726,0.05524,0.05547,0.2404,0.06639,1
14.92,14.93,96.45,686.9,0.08098,0.08549,0.19613328139938385,0.20843174685346366,0.1687,0.05669,0.18056026588889643,0.4334,0.2045345833731943,0.20791455704173908,0.003271,0.0177,0.0231,0.008399,0.01148,0.002379,0.32906438989683384,18.22,0.3067383833856268,0.41179324713873905,0.1065,0.2791,0.3151,0.1147,0.2688,0.08273,1
12.27,29.97,77.42,465.4,0.07699,0.03398,0.0,0.0,0.1701,0.0596,0.45309638472495417,2.43415,0.4069645077968047,0.35678480566261117,0.007339,0.008243,0.0,0.0,0.03141,0.003136,0.1963713980789754,38.05,0.17266796155187009,0.21331735022975712,0.09422,0.05213,0.0,0.0,0.2409,0.06743,1
10.88,15.62,70.41,358.9,0.1007,0.1069,0.1811196487376509,0.10165981816416994,0.1861,0.06837,0.04978633927965814,0.538,0.10408495168851045,0.03520239804529081,0.004474,0.03093,0.02757,0.006691,0.01212,0.004672,0.14265385983635714,19.35,0.1512525524179491,0.14150754916231414,0.1332,0.3898,0.3365,0.07966,0.2581,0.108,1
12.83,15.73,82.89,506.9,0.0904,0.08269,0.20661449665380116,0.19917817970039153,0.1705,0.05913,0.05209251848334803,0.4875,0.08380369271979335,0.060933524773923775,0.004873,0.01796,0.03318,0.00836,0.01601,0.002289,0.2191390964069726,19.35,0.21320782907515312,0.24008904871992465,0.1326,0.261,0.3476,0.09783,0.3006,0.07802,1
14.2,20.53,92.41,618.4,0.08931,0.1108,0.17927835416592894,0.19788397450415768,0.1506,0.06009,0.3205589093128942,1.018,0.3811346025064575,0.3048943298319857,0.004107,0.03288,0.02821,0.0135,0.0161,0.002744,0.30309498399146206,27.26,0.3072364161561831,0.3672118046636413,0.1153,0.3429,0.2512,0.1339,0.2534,0.07858,1
13.9,16.62,88.97,599.4,0.06828,0.05319,0.07875075245210862,0.08664703788785715,0.1813,0.05536,0.059689344095502944,0.5762,0.12149622118052228,0.09103503866596135,0.003308,0.01315,0.009904,0.004832,0.01316,0.002095,0.256492351476343,21.8,0.2529508441655461,0.3046493706652967,0.09384,0.2006,0.1384,0.06222,0.2679,0.07698,1
11.49,14.59,73.99,404.9,0.1046,0.08228,0.18795368435961896,0.12741450156922382,0.1779,0.06574,0.12466933459947091,1.166,0.15497943174208356,0.09493941912894532,0.004957,0.02114,0.04156,0.008038,0.01843,0.003614,0.15901814300960515,21.9,0.15752776532695856,0.1612010160687274,0.1352,0.201,0.2596,0.07431,0.2941,0.0918,1
16.25,19.51,109.8,815.8,0.1026,0.1893,0.7917566658404446,0.5949461287087069,0.2151,0.06578,0.2756562436410499,0.9857,0.44255237730794983,0.33146930653165063,0.009197,0.0547,0.08079,0.02215,0.02773,0.006355,0.33653504091070796,23.05,0.35703969321181334,0.4306875588663413,0.1377,0.4462,0.5897,0.1775,0.3318,0.09136,0
12.16,18.03,78.29,455.3,0.09087,0.07838,0.1032541340604086,0.09881256673245545,0.1464,0.06284,0.14637455063419927,1.19,0.17621735386970244,0.11912138844807177,0.004911,0.01666,0.01397,0.005161,0.01454,0.001858,0.19245819992885094,27.87,0.1913441904477315,0.20675286126095271,0.1208,0.2279,0.162,0.0569,0.2406,0.07729,1
13.9,19.24,88.73,602.9,0.07991,0.05326,0.10605148542898621,0.13395023781020482,0.1579,0.05594,0.2985823780777318,0.9264,0.24854108868267483,0.27214791304566865,0.003704,0.01082,0.0153,0.006275,0.01062,0.002217,0.3016720028459623,26.42,0.26888789282334785,0.36835345491908555,0.1064,0.1415,0.1673,0.0815,0.2356,0.07603,1
13.47,14.06,87.32,546.3,0.1071,0.1155,0.20487943061506317,0.34076422816837615,0.1779,0.06639,0.06416604490266567,0.5733,0.06600975796422079,0.0760472555983778,0.00445,0.01452,0.01334,0.008791,0.01698,0.002787,0.24546424759871932,18.32,0.22177399272872156,0.27114193566800815,0.1393,0.2499,0.1848,0.1335,0.3227,0.09326,1
13.7,17.64,87.76,571.1,0.0995,0.07957,0.16104245600368255,0.2044844210049504,0.1732,0.06088,0.17852540188564067,0.9462,0.15440543384674255,0.1742865059573289,0.003245,0.008186,0.01698,0.009233,0.01285,0.001524,0.2500889363215938,23.53,0.2259574680013945,0.28615463652709994,0.1199,0.1346,0.1742,0.09077,0.2518,0.0696,1
15.73,11.28,102.8,747.2,0.1043,0.1299,0.4217272759463191,0.4019154236904262,0.1784,0.06259,0.06986366411178185,0.3871,0.07385439586721515,0.08901987455603416,0.006034,0.0182,0.03336,0.01067,0.01175,0.002256,0.3230167200284597,14.2,0.30922854723840826,0.381939092958872,0.1541,0.2979,0.4004,0.1452,0.2557,0.08181,1
12.45,16.41,82.85,476.7,0.09514,0.1511,0.5467228497574448,0.3135859190474651,0.2082,0.07325,0.38065522620904835,1.207,0.8125896871711469,0.2945666137686088,0.007234,0.061505,0.08249,0.025318,0.03232,0.008023,0.20811099252934895,21.03,0.23611733652074302,0.22570425550132722,0.1175,0.4061,0.4896,0.1342,0.3231,0.1034,1
14.64,16.85,94.21,666.0,0.08641,0.06698,0.1838461810842392,0.1806063351344356,0.1409,0.05355,0.1477311266363698,1.006,0.13661149909116999,0.16597395400387918,0.003535,0.01393,0.018,0.006144,0.01254,0.001219,0.3034507292778371,25.44,0.2768564171522487,0.3686388674829466,0.1142,0.207,0.2437,0.07828,0.2455,0.06596,1
19.44,18.82,128.1,1167.0,0.1089,0.1448,0.7988385680393753,0.7726405021516163,0.1823,0.06115,0.6164281353862849,1.408,0.5498899837367262,0.767500440817149,0.005288,0.02833,0.04256,0.01176,0.01717,0.003211,0.5702596940590537,30.39,0.5154141142487176,0.8875189085823558,0.1514,0.3725,0.5936,0.206,0.3266,0.09009,0
11.68,16.17,75.49,420.5,0.1128,0.09263,0.15151729754612087,0.20267253373022298,0.1853,0.06401,0.35243844536390145,1.154,0.34382473930928914,0.2615683014685508,0.008998,0.01292,0.01851,0.01167,0.02152,0.003213,0.19174670935610105,21.59,0.18008864983315898,0.20812284156748578,0.1526,0.1477,0.149,0.09815,0.2804,0.08024,1
16.69,20.2,107.1,857.6,0.07497,0.07112,0.12920930561948937,0.1492865693855761,0.1846,0.05325,0.18422302109475683,0.5679,0.1947766191523964,0.20338043779440287,0.002667,0.01446,0.01423,0.005297,0.01961,0.0017,0.40021344717182494,26.56,0.3829373972807411,0.5130576247966436,0.1009,0.292,0.2477,0.08737,0.41915,0.07623,0
12.25,22.44,78.18,466.5,0.08192,0.052,0.06069190184483551,0.08159963762254507,0.1544,0.05976,0.1524791426439666,1.139,0.15689275805988706,0.14154008917101185,0.005096,0.01205,0.00941,0.004551,0.01608,0.002399,0.22198505869797225,31.99,0.21081727177648285,0.24985015840397296,0.1256,0.1804,0.123,0.06335,0.31,0.08203,1
17.85,13.23,114.6,992.1,0.07838,0.06217,0.1573952763712333,0.270359465493254,0.122,0.05243,0.504510615207217,1.046,0.4603463120635224,0.5560341570316634,0.004369,0.008274,0.01153,0.007437,0.01302,0.001309,0.42298114549982213,18.42,0.38194133173962846,0.584981590889631,0.09862,0.09976,0.1048,0.08341,0.1783,0.05871,1
18.01,20.56,118.4,1007.0,0.1001,0.1289,0.414291278637442,0.5022810366583622,0.2116,0.06077,0.8726853421962965,1.288,0.879364775662489,0.9999999999999998,0.007997,0.027,0.03737,0.01648,0.02897,0.003996,0.4838135894699396,26.06,0.4631206733403059,0.7082798184776093,0.1309,0.2327,0.2544,0.1489,0.3251,0.07625,0
12.46,12.83,78.83,477.3,0.07372,0.04043,0.025399242236464708,0.07435208852363544,0.1613,0.06013,0.29315607406904975,1.486,0.258490385535253,0.22416181767802715,0.01039,0.01003,0.006416,0.007895,0.02869,0.004821,0.18712202063322658,16.36,0.16350415857363415,0.1991038045494763,0.09439,0.06477,0.01674,0.0268,0.228,0.07028,1
13.16,20.54,84.06,538.7,0.07335,0.05275,0.06373711979037568,0.08127608632348661,0.1713,0.05888,0.28786542766058465,1.473,0.30020089926336935,0.24267613793798334,0.007802,0.02052,0.01341,0.005564,0.02086,0.002701,0.23372465314834578,28.46,0.22351710742566866,0.26434911664811483,0.1118,0.1646,0.07698,0.04195,0.2687,0.07429,1
14.87,20.21,96.12,680.9,0.09587,0.08345,0.24163450302751313,0.32038049632769283,0.1487,0.05748,0.163874381062199,1.636,0.16052807806371377,0.18940023678178294,0.005415,0.01371,0.02153,0.01183,0.01959,0.001812,0.28744219139096416,28.48,0.2663977289705663,0.341581756428918,0.1216,0.1388,0.17,0.1017,0.2369,0.06599,1
12.65,18.17,82.69,485.6,0.1076,0.1334,0.2838780496441344,0.32833985828453105,0.1641,0.06854,0.16401003866241606,0.6332,0.17966134124174876,0.14607420841834806,0.005704,0.02502,0.02636,0.01032,0.01759,0.003563,0.22945570971184637,22.15,0.22351710742566866,0.2560150697833719,0.1533,0.3842,0.3582,0.1407,0.323,0.1033,1
12.47,17.31,80.45,480.1,0.08928,0.0763,0.12779292517970323,0.1532986054939011,0.1526,0.06046,0.05656921929051076,0.781,0.09490098536305364,0.06433411420942595,0.003796,0.01371,0.01346,0.007096,0.01536,0.001541,0.21807186054784777,24.34,0.2112156979929279,0.2409452864115078,0.1276,0.2506,0.2028,0.1053,0.3035,0.07661,1
18.49,17.52,121.3,1068.0,0.1012,0.1317,0.5279558089302786,0.5942343158507782,0.1832,0.06697,0.9235569422776911,1.045,0.7833157945087533,0.9999999999999998,0.007974,0.03214,0.04435,0.01573,0.01617,0.005255,0.5272145144076841,22.88,0.4780616564569949,0.8076033907012587,0.1412,0.3089,0.3533,0.1663,0.251,0.09445,0
20.59,21.24,137.8,1320.0,0.1085,0.1644,0.774760100563011,0.7254020124890803,0.1848,0.06222,0.6496642474394628,1.216,0.6599062470104277,0.86007204211693,0.006666,0.02791,0.04062,0.01479,0.01117,0.003727,0.5667022411953041,30.76,0.5617311619104537,0.8989354111367982,0.1464,0.3597,0.5179,0.2113,0.248,0.08999,0
15.04,16.74,98.73,689.4,0.09883,0.1364,0.273396834389717,0.3974504157634194,0.1668,0.06869,0.35338804856542083,0.8423,0.2959915813642016,0.3531323207133681,0.004123,0.01819,0.01996,0.01004,0.01055,0.003237,0.3141230878690858,20.43,0.2952836296628319,0.3834232382909496,0.1135,0.2176,0.1856,0.1018,0.2177,0.08549,1
13.82,24.49,92.33,595.9,0.1162,0.1681,0.4805070641974433,0.43737664606723403,0.2275,0.07237,0.4932510343892016,1.528,0.4241844446570362,0.40615632635582755,0.00968,0.03856,0.03476,0.01616,0.02434,0.006995,0.28744219139096416,32.94,0.2768564171522487,0.34409338699089537,0.1794,0.3966,0.3381,0.1521,0.3651,0.1183,0
12.54,16.32,81.25,476.3,0.1158,0.1085,0.20990758117630393,0.21218494192254186,0.1943,0.06612,0.19833141151733022,1.095,0.15478809911030322,0.1472077382301821,0.009702,0.01567,0.02575,0.01161,0.02801,0.00248,0.20064034151547494,21.4,0.18058668260371535,0.2093786568484745,0.158,0.1751,0.1889,0.08411,0.3155,0.07538,1
23.09,19.83,152.1,1326.3000000000002,0.09342,0.1275,0.5934634042703869,0.6490439059112824,0.1505,0.05484,0.9999999999999999,0.7452,0.9999999999999999,0.9999999999999998,0.005753,0.03356,0.03976,0.02156,0.02201,0.002897,0.8132337246531484,23.87,0.8022809900891479,1.0,0.1199,0.3625,0.3794,0.2264,0.2908,0.07277,0
